1, 0.9170000000000011
2, 0.5509999999999682
3, 0.5280000000000284
4, 0.5819999999999714
5, 0.5729999999999902
6, 0.5670000000000952
7, 0.21499999999996522
8, 0.20699999999995722
9, 0.21199999999998997
10, 0.22400000000000198
11, 0.17699999999998273
12, 0.43999999999999595
13, 0.21400000000004749
14, 0.22299999999997322
15, 0.196000000000085
16, 0.26500000000007073
17, 0.2009999999998957
18, 0.23600000000001398
19, 0.22400000000000198
20, 0.19999999999997797
21, 0.17500000000003624
22, 0.21599999999999397
23, 0.20599999999992846
24, 0.21899999999996922
25, 0.256000000000034
26, 0.2649999999999597
27, 0.2249999999999197
28, 0.236000000000125
29, 0.24500000000005073
30, 0.26399999999981993
31, 0.21700000000013375
32, 0.30900000000011474
33, 0.25300000000005873
34, 0.24599999999996847
35, 0.2580000000000915
36, 0.24299999999977118
37, 0.24400000000035504
38, 0.24999999999986144
39, 0.2629999999999022
40, 0.26999999999999247
41, 0.29700000000021376
42, 0.30299999999972016
43, 0.2519999999996969
44, 0.29300000000009874
45, 0.24500000000005073
46, 0.25499999999967216
47, 0.2589999999997872
48, 0.28799999999984394
49, 0.3009999999998847
50, 0.30200000000002447
51, 0.3049999999999997
52, 0.25900000000023127
53, 0.3170000000003448
54, 0.2530000000002808
55, 0.3269999999999662
56, 0.35199999999990794
57, 0.3019999999995804
58, 0.3099999999998104
59, 0.288000000000288
60, 0.31300000000022976
61, 0.35600000000002296
62, 0.31300000000022976
63, 0.2720000000007161
64, 0.29199999999995896
65, 0.31200000000009
66, 0.3219999999997114
67, 0.34500000000026176
68, 0.3370000000000317
69, 0.30399999999985994
70, 0.3380000000001715
71, 0.3370000000000317
72, 0.32399999999999096
73, 0.32999999999994145
74, 0.34699999999965314
75, 0.3279999999996619
76, 0.34099999999970265
77, 0.29399999999935034
78, 0.3279999999996619
79, 0.3229999999998512
80, 0.33100000000008123
81, 0.3479999999997929
82, 0.33199999999933283
83, 0.31899999999929207
84, 0.34599999999951336
85, 0.344000000000122
86, 0.36300000000011323
87, 0.3640000000011412
88, 0.3619999999990853
89, 0.32599999999938234
90, 0.3659999999996444
91, 0.41000000000046555
92, 0.34100000000059083
93, 0.42099999999933857
94, 0.3750000000000142
95, 0.37200000000048306
96, 0.36899999999917554
97, 0.3690000000009519
98, 0.38800000000094315
99, 0.4349999999995191
100, 0.47099999999922204
