1, 4.004999999999981
2, 19.293000000000006
3, 53.52799999999996
4, 44.33100000000001
5, 86.20399999999995
6, 150.40600000000003
7, 18.349999999999977
8, 14.334999999999987
9, 19.97300000000002
10, 29.622000000000035
11, 20.79399999999998
12, 31.57299999999996
13, 30.442999999999998
14, 32.43899999999999
15, 38.66499999999995
16, 37.61799999999993
17, 33.219
18, 36.893000000000065
19, 44.7519999999999
20, 32.97299999999992
21, 44.60700000000006
22, 49.23699999999997
23, 48.78500000000008
24, 57.34700000000004
25, 62.17300000000003
26, 60.5110000000002
27, 55.291999999999895
28, 65.38700000000009
29, 62.15499999999996
30, 57.10800000000016
31, 75.8890000000001
32, 69.08099999999995
33, 68.04799999999989
34, 74.49700000000004
35, 62.74500000000005
36, 84.68600000000004
37, 76.87800000000023
38, 80.2590000000003
39, 74.61300000000026
40, 91.35400000000038
41, 77.10600000000012
42, 81.23799999999991
43, 92.5729999999998
44, 91.84100000000007
45, 92.90200000000004
46, 99.81699999999982
47, 96.924
48, 112.37800000000009
49, 105.20200000000024
50, 108.99800000000015
51, 107.04400000000014
52, 109.4409999999999
53, 110.28800000000017
54, 103.44600000000037
55, 126.23299999999959
56, 122.15700000000007
57, 122.91900000000044
58, 119.82300000000023
59, 124.99299999999991
60, 129.24299999999977
61, 151.3410000000004
62, 126.23899999999999
63, 118.95300000000032
64, 114.87499999999962
65, 128.54800000000034
66, 126.49299999999997
67, 139.09200000000067
68, 123.80600000000008
69, 150.35100000000057
70, 153.62600000000003
71, 150.97100000000017
72, 151.44100000000014
73, 159.84699999999918
74, 152.83400000000034
75, 156.28999999999937
76, 158.88599999999985
77, 153.26099999999965
78, 140.409
79, 164.42200000000008
80, 168.54500000000084
81, 166.8510000000003
82, 182.87999999999994
83, 164.85600000000034
84, 176.14600000000013
85, 174.17999999999978
86, 177.9220000000006
87, 178.28000000000088
88, 182.90400000000062
89, 180.83700000000036
90, 195.87499999999915
91, 194.75200000000115
92, 196.95000000000107
93, 192.75800000000132
94, 210.91499999999996
95, 190.7299999999985
96, 203.59299999999968
97, 188.78099999999876
98, 220.28700000000077
99, 243.625999999999
100, 289.71199999999976
